ic:種別,ic:名称,odp:standardAreaCode,ic:都道府県,ic:市区町村,schema:address,ic:緯度,ic:経度,sabaecc:geo3x3
避難場所,市立本町小学校,132101,東京都,小金井市,東京都小金井市本町5-29-21,35.704250,139.501300,E91396733982756
避難場所,市立緑小学校,132101,東京都,小金井市,東京都小金井市緑町4-15-39,35.708980,139.516250,E91396814217664
避難場所,市立南小学校,132101,東京都,小金井市,東京都小金井市前原町2-2-1,35.691570,139.513440,E91396811462422
避難場所,市立小金井第一中学校,132101,東京都,小金井市,東京都小金井市桜町2-3-15,35.710450,139.503830,E91396736361974
避難場所,市立小金井第二中学校,132101,東京都,小金井市,東京都小金井市中町1-8-25,35.695200,139.511100,E91396811482985
避難場所,市立東中学校,132101,東京都,小金井市,東京都小金井市東町1-5-33,35.690460,139.525090,E91396811617295
避難場所,市立緑中学校,132101,東京都,小金井市,東京都小金井市緑町2-11-47,35.708530,139.519680,E91396814228135
避難場所,市立南中学校,132101,東京都,小金井市,東京都小金井市貫井南町1-26-1,35.690740,139.500350,E91396733627468
避難場所,東京電機大学中学校・高等学校,132101,東京都,小金井市,東京都小金井市梶野町4-8-1,35.706050,139.526060,E91396811978594
避難場所,法政大学緑町グラウンド,132101,東京都,小金井市,東京都小金井市緑町3-11-15,35.709980,139.514670,E91396814163541
避難場所,上水公園運動施設,132101,東京都,小金井市,東京都小金井市桜町2-2-31,35.709380,139.505180,E91396736339747
避難場所,中央大学附属中学校・高等学校,132101,東京都,小金井市,東京都小金井市貫井北町3-22-1,35.709720,139.498030,E91396736341369
避難場所,都立多摩科学技術高等学校,132101,東京都,小金井市,東京都小金井市本町6-8-9,35.700110,139.500430,E91396733927817
避難場所,梶野公園,132101,東京都,小金井市,東京都小金井市梶野町5-10,35.702820,139.526460,E91396811948639
避難場所,中島町公園,132110,東京都,小平市,東京都小平市中島町20,35.730940,139.432543,E91396734793229
避難場所,創価学園第一グラウンド,132110,東京都,小平市,東京都小平市上水新町2-20,35.722353,139.452850,E91396735472589
避難場所,上宿小学校,132110,東京都,小平市,東京都小平市小川町1-327,35.731243,139.441340,E91396734893426
避難場所,小平第十二小学校,132110,東京都,小平市,東京都小平市小川町1-464,35.729282,139.443198,E91396734945441
避難場所,東京都立小平西高校グラウンド,132110,東京都,小平市,東京都小平市小川町1-502,35.726044,139.442370,E91396734914186
